instance,set,rule,relax,status,solved,nodes,time,uplo,loup,timeout
hs103.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,137542,416.24257700000015,543.2898368435865,543.8331266804299,600.0
hs103.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,283454,600.0004780000003,512.0824910674413,549.0174407207313,600.0
hs103.bch,coconutbenchmark-library2,smearmax,both,complete,1,212994,579.6344760000002,543.2641167243897,543.807380841114,600.0
hs103.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,151514,421.0160000000001,543.2778258242442,543.8211036500684,600.0
hs103.bch,coconutbenchmark-library2,smearsum,both,complete,1,200740,551.6523950000002,543.2082657594402,543.7514740251995,600.0
hs103.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,129342,371.4967250000001,543.3011200078596,543.8444211278673,600.0
hs103.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,320538,600.0016760000001,0.0018966702242093406,1095.3325123714221,600.0
hs103.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,248242,600.0048630000003,534.0935589452299,543.843652943091,600.0
hs103.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,242190,600.0013670000003,539.2444325784102,543.8840160676747,600.0
hs103.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,319896,600.0056710000002,497.10585548908557,544.2407720093313,600.0
hs103.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,268852,600.0054820000001,482.950151966601,544.4614143970682,600.0
hs103.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,257890,600.0020820000002,539.865969295095,543.7918658561383,600.0
hs103.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,270530,600.0060110000002,478.17700360760955,545.5427571806425,600.0
hs103.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,236280,545.9302350000002,543.2309534695057,543.774184422975,600.0
hs104.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,282296,600.0018050000002,3.6558811323751623,3.9534173060666395,600.0
hs104.bch,coconutbenchmark-library2,lsmear,both,complete,1,394,1.4926000000000006,3.947764003166328,3.9517117671694937,600.0
hs104.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,1184,4.029585000000001,3.950216805560784,3.9541670223663443,600.0
hs104.bch,coconutbenchmark-library2,roundrobin,both,complete,1,882,2.6600870000000008,3.947836816532704,3.951784653349236,600.0
hs104.bch,coconutbenchmark-library2,smearmax,both,complete,1,908,3.337878000000001,3.9500923867150846,3.9540424791017994,600.0
hs104.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,6882,16.967398000000006,3.948585736359834,3.9525343220961933,600.0
hs104.bch,coconutbenchmark-library2,smearsum,both,complete,1,952,3.553640000000001,3.9499392436848217,3.9538891829285063,600.0
hs104.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,1038,4.037139000000002,3.9507528112051795,3.954703564016384,600.0
hs104.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,379894,600.0014990000002,3.62146893566952,3.9594686451983607,600.0
hs104.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,1070,3.3066420000000005,3.9479444329110747,3.9518923773439854,600.0
hs104.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,1782,4.218177000000002,3.9482886089023776,3.9522368975112796,600.0
hs104.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,1790,3.895946000000001,3.9482078426908047,3.952156050533495,600.0
hs104.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,2050,5.751127000000002,3.948569138765721,3.9525177079044864,600.0
hs104.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,10202,23.118252000000005,3.9485522432740714,3.952500795517345,600.0
hs104.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,2816,7.326056000000002,3.9488759701578764,3.952824846128034,600.0
hs104.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,2198,5.674048000000001,3.9487656275166225,3.952714393144139,600.0
hs106.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,170870,600.0115030000002,4114.09319921725,7052.130115199267,600.0
hs106.bch,coconutbenchmark-library2,lsmear,both,complete,1,64,0.19657000000000008,7045.679159490428,7052.724838649918,600.0
hs106.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,64,0.19706800000000005,7045.679159490428,7052.724838649918,600.0
hs106.bch,coconutbenchmark-library2,roundrobin,both,complete,1,100,0.3052120000000001,7045.098206777465,7052.143304984242,600.0
hs106.bch,coconutbenchmark-library2,smearmax,both,complete,1,104,0.30178400000000005,7045.382465147474,7052.427847612621,600.0
hs106.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,210,0.5977240000000001,7046.517311656061,7053.563828967716,600.0
hs106.bch,coconutbenchmark-library2,smearsum,both,complete,1,106,0.30009700000000006,7045.443616765424,7052.489060382189,600.0
hs106.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,84,0.2974740000000001,7047.944702261965,7054.992646964226,600.0
hs106.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,185052,600.0001040000002,4135.394586007819,7054.406462245629,600.0
hs106.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,74,0.21065100000000006,7047.2026971823825,7054.2498998795645,600.0
hs106.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,104,0.29038300000000006,7046.492389836103,7053.538882225938,600.0
hs106.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,108,0.2897100000000001,7048.475629003414,7055.524104632416,600.0
hs106.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,110,0.25792600000000004,7042.860245130039,7049.903105375169,600.0
hs106.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,244,0.6808430000000002,7046.893816092787,7053.940709908879,600.0
hs106.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,106,0.2945380000000001,7043.220635020705,7050.263855655725,600.0
hs106.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,78,0.23129700000000009,7045.0771905982265,7052.122267788824,600.0
hs107.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,369596,600.0001250000001,0,inf,600.0
hs107.bch,coconutbenchmark-library2,lsmear,both,timeout,0,103528,600.0066920000002,0,inf,600.0
hs107.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,105276,600.0035000000003,0,inf,600.0
hs107.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,363262,600.0017410000003,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearmax,both,timeout,0,343740,600.0016240000003,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,94144,600.0150220000002,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearsum,both,timeout,0,344730,600.0010760000002,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,91978,600.0163830000002,0,inf,600.0
hs107.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,376348,600.0001130000002,0,inf,600.0
hs107.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,121534,600.0003390000003,0,inf,600.0
hs107.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,139010,600.0035550000002,0,5145.6866848172585,600.0
hs107.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,410534,600.0010930000003,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,412510,600.0001180000002,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,106852,600.0020320000001,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,413854,600.0018770000001,0,inf,600.0
hs107.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,101270,600.0026000000003,0,inf,600.0
hs108.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,467434,600.0007830000002,-2.659724280408523,-0.7908738744663949,600.0
hs108.bch,coconutbenchmark-library2,lsmear,both,complete,1,31290,92.95068900000004,-0.8667443483506241,-0.8658776040022735,600.0
hs108.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,29648,97.18461400000002,-0.8668583558929913,-0.8659914975370984,600.0
hs108.bch,coconutbenchmark-library2,roundrobin,both,complete,1,32758,104.88086400000002,-0.8668548319123934,-0.8659879770804811,600.0
hs108.bch,coconutbenchmark-library2,smearmax,both,complete,1,22378,73.73976600000002,-0.8668419816273271,-0.8659751396456998,600.0
hs108.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,198682,600.0051990000002,-1.02063139929834,-0.8660158087601112,600.0
hs108.bch,coconutbenchmark-library2,smearsum,both,complete,1,20152,72.05102200000002,-0.8668716904936781,-0.8660048188031845,600.0
hs108.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,157650,600.0000810000001,-0.8699769981302853,-0.8660193683754273,600.0
hs108.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,616906,600.0014580000002,-2.6852342498999002,-0.6598486013744345,600.0
hs108.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,39984,123.28116900000005,-0.8667811174031941,-0.865914336285791,600.0
hs108.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,41648,131.62247200000004,-0.8667885817312272,-0.865921793149496,600.0
hs108.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,42618,123.59090700000003,-0.8668737255317374,-0.8660068518062057,600.0
hs108.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,30220,101.74811400000004,-0.866777310038795,-0.8659105327287563,600.0
hs108.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,245174,600.0003140000002,-1.0496702591164946,-0.8660089409028892,600.0
hs108.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,31308,95.25913000000003,-0.8667765494367625,-0.8659097728873258,600.0
hs108.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,176482,600.0013810000003,-0.9218543819899258,-0.8659999317976721,600.0
hs109.bch,coconutbenchmark-library2,largestfirst,both,complete,1,254,1.4293180000000005,5323.772054840715,5329.095826895555,600.0
hs109.bch,coconutbenchmark-library2,lsmear,both,complete,1,152,0.8437910000000003,5326.6344215237405,5328.128974244462,600.0
hs109.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,160,0.8601250000000003,5326.6344215237405,5327.801015711644,600.0
hs109.bch,coconutbenchmark-library2,roundrobin,both,complete,1,146,0.7382910000000001,5323.204235984983,5328.527440220967,600.0
hs109.bch,coconutbenchmark-library2,smearmax,both,complete,1,132,0.7166990000000003,5321.716504334154,5327.038220838487,600.0
hs109.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,174,0.9594700000000003,5321.5328721223195,5326.854404994441,600.0
hs109.bch,coconutbenchmark-library2,smearsum,both,complete,1,142,0.8218520000000002,5325.38840039831,5330.713788798707,600.0
hs109.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,166,0.9385920000000003,5321.541861965643,5326.863403827608,600.0
hs109.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,1,254,1.1631880000000003,5322.202351393865,5327.524553745257,600.0
hs109.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,192,0.8964390000000002,5326.055437153095,5326.955937276354,600.0
hs109.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,192,0.8922220000000002,5326.055437153095,5326.955937276354,600.0
hs109.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,160,0.7202910000000002,5321.550466960713,5326.872017427672,600.0
hs109.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,368,1.7172640000000003,5322.216800340015,5327.539017140354,600.0
hs109.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,246,1.1598730000000004,5324.047479071805,5329.371526550876,600.0
hs109.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,244,1.2779320000000003,5321.716421003905,5327.038137424908,600.0
hs109.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,274,1.3617890000000004,5322.0746992529175,5327.3967739521695,600.0
hs110.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,763746,600.0008460000003,-80.48978569809535,-42.841762990128416,600.0
hs110.bch,coconutbenchmark-library2,lsmear,both,timeout,0,555874,600.0009900000002,-49.47577300744796,-45.65669876361967,600.0
hs110.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,556410,600.0020370000002,-49.47219222532653,-45.65669876361967,600.0
hs110.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,704362,600.0001660000004,-47.43481591359559,-45.67573592662879,600.0
hs110.bch,coconutbenchmark-library2,smearmax,both,timeout,0,586670,600.0009940000002,-49.394130390509844,-45.604008448565345,600.0
hs110.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,591212,600.0013890000001,-49.3887511552513,-45.65669876361967,600.0
hs110.bch,coconutbenchmark-library2,smearsum,both,timeout,0,590224,600.0019480000001,-49.39095665785671,-45.604008448565345,600.0
hs110.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,587280,600.0012190000002,-49.39319243528894,-45.65669876361967,600.0
hs110.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,897770,600.0009400000004,-80.48978569809535,-42.9786023135857,600.0
hs110.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,593196,600.0006500000001,-49.705480590013096,-45.51797829560827,600.0
hs110.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,592426,600.0019370000002,-49.7062289369382,-45.51797829560827,600.0
hs110.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,728942,600.0007730000003,-47.48369027596539,-45.66696170469783,600.0
hs110.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,621752,600.0013980000002,-49.67737032532211,-45.630092544377135,600.0
hs110.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,622108,600.0014450000001,-49.68900371176993,-45.51797829560827,600.0
hs110.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,621582,600.0010290000001,-49.67737032532211,-45.630092544377135,600.0
hs110.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,623504,600.0017960000001,-49.687598097117004,-45.51797829560827,600.0
hs111.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,247956,600.0029730000001,-881.3988074579172,-45.54825572315771,600.0
hs111.bch,coconutbenchmark-library2,lsmear,both,timeout,0,194898,600.0017010000003,-407.3639659004094,-47.71581258050772,600.0
hs111.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,184138,600.0040520000002,-233.83034547013867,-47.549662748799726,600.0
hs111.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,275608,600.0033390000003,-233.16807322347168,-47.55523603238075,600.0
hs111.bch,coconutbenchmark-library2,smearmax,both,timeout,0,187386,600.0016970000003,-233.40719707637794,-47.615343226453206,600.0
hs111.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,219956,600.0048750000001,-457.18723467171367,-47.5936688252291,600.0
hs111.bch,coconutbenchmark-library2,smearsum,both,timeout,0,184988,600.0035340000003,-234.33256387943717,-47.59366460391178,600.0
hs111.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,199932,600.0074070000002,-407.3495662418468,-47.649297240576516,600.0
hs111.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,339016,600.0030020000003,-881.5090318192771,-45.62302841443456,600.0
hs111.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,269858,600.0040270000002,-433.61798573586333,-47.51047980502394,600.0
hs111.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,249704,600.0045980000002,-213.08174755520045,-47.536709821086,600.0
hs111.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,325224,600.0031890000002,-228.5583617118833,-47.49174651735829,600.0
hs111.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,248992,600.0046210000003,-216.70705539899998,-47.584355917152024,600.0
hs111.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,261622,600.0004840000003,-585.249301988446,-47.69111180873813,600.0
hs111.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,239854,600.0023000000003,-219.41162065161987,-47.548882561564085,600.0
hs111.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,250596,600.0000070000003,-433.5080468634815,-47.447779926881765,600.0
hs112.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,288748,600.0019030000001,-246.1835815696617,-47.599058883555045,600.0
hs112.bch,coconutbenchmark-library2,lsmear,both,timeout,0,227308,600.0018340000003,-51.3831304562644,-47.75124019225474,600.0
hs112.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,228684,600.0016990000003,-50.7353005655341,-47.75124025057409,600.0
hs112.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,310616,600.0007720000001,-54.456120552291026,-47.70947601455587,600.0
hs112.bch,coconutbenchmark-library2,smearmax,both,timeout,0,240150,600.0022950000002,-51.404546118084255,-47.74904311109366,600.0
hs112.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,270568,600.0024430000002,-56.14653646234589,-47.73312288087392,600.0
hs112.bch,coconutbenchmark-library2,smearsum,both,timeout,0,236988,600.0050560000002,-51.50524035650587,-47.74902263902216,600.0
hs112.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,269888,600.0040280000001,-54.01634723750129,-47.75027224210241,600.0
hs112.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,472340,600.0001500000002,-246.70379800530003,-47.56388420729446,600.0
hs112.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,389132,600.0011860000002,-68.47380517755674,-47.70666222138818,600.0
hs112.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,398032,600.0028210000002,-67.44963323962428,-47.72602003630634,600.0
hs112.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,489038,600.0024730000002,-65.64174931047592,-47.69255340329204,600.0
hs112.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,412714,600.0002010000002,-68.1675144936932,-47.70171075607643,600.0
hs112.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,389460,600.0009950000002,-74.3667007747744,-47.67383725790138,600.0
hs112.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,421410,600.0026120000001,-68.10118475650799,-47.70171075607643,600.0
hs112.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,445946,600.0007430000002,-70.85934436049052,-47.735237868507916,600.0
hs113.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,204306,600.0052600000001,-10.117897690671583,27.670480811868067,600.0
hs113.bch,coconutbenchmark-library2,lsmear,both,complete,1,796,2.640765000000001,24.29586748518843,24.320163352673617,600.0
hs113.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,796,2.645896000000001,24.29586748518843,24.320163352673617,600.0
hs113.bch,coconutbenchmark-library2,roundrobin,both,complete,1,418,1.6043460000000003,24.28844782361297,24.312736271436577,600.0
hs113.bch,coconutbenchmark-library2,smearmax,both,complete,1,844,2.9002210000000006,24.301564763573936,24.325866328337504,600.0
hs113.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,684,2.5431080000000006,24.29235244019836,24.316644792638556,600.0
hs113.bch,coconutbenchmark-library2,smearsum,both,complete,1,690,2.237867000000001,24.296717415101924,24.32101413251702,600.0
hs113.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,552,1.8293720000000004,24.30385880081957,24.328162659620386,600.0
hs113.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,402596,600.0015280000001,-8.44226679882613,25.481709022098894,600.0
hs113.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,5254,15.283538000000002,24.292505718680314,24.31679822439899,600.0
hs113.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,6088,17.796644000000004,24.292378362466938,24.3166707408294,600.0
hs113.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,5084,14.584817000000003,24.29133885669868,24.315630195555375,600.0
hs113.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,5930,17.81228000000001,24.28926071615822,24.313549976874377,600.0
hs113.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,14794,37.20617900000001,24.28928211108547,24.31357139319655,600.0
hs113.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,6256,18.930423000000008,24.284683627526338,24.308968311153862,600.0
hs113.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,47288,117.31475700000003,24.285454062169,24.309739516231165,600.0
hs114.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,244888,600.0029560000002,-2109.195970282104,-1752.360553322109,600.0
hs114.bch,coconutbenchmark-library2,lsmear,both,complete,1,158,0.5946840000000001,-1769.3771402373065,-1767.6077630970694,600.0
hs114.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,160,0.5908530000000003,-1769.5969792850792,-1767.8273823057943,600.0
hs114.bch,coconutbenchmark-library2,roundrobin,both,complete,1,796,2.3371210000000007,-1769.7624516953813,-1767.992689243686,600.0
hs114.bch,coconutbenchmark-library2,smearmax,both,complete,1,332,1.1279170000000003,-1770.159161200943,-1768.389002039742,600.0
hs114.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,880,2.292750000000001,-1769.7145772460049,-1767.944862668759,600.0
hs114.bch,coconutbenchmark-library2,smearsum,both,complete,1,568,1.9728500000000007,-1769.5726823585499,-1767.8031096761915,600.0
hs114.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,868,2.750555000000001,-1769.1758183762665,-1768.3266509678078,600.0
hs114.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,342028,600.0013420000002,-2206.8238094777153,-1693.185231913023,600.0
hs114.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,290,0.9156250000000001,-1770.5725839626248,-1768.8020113786624,600.0
hs114.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,230,0.7351260000000003,-1770.265433821603,-1768.4951683877816,600.0
hs114.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,408,1.1263100000000004,-1770.1286433131845,-1768.3585146698715,600.0
hs114.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,776,2.0572240000000006,-1768.9982695597869,-1767.2292712902272,600.0
hs114.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,1302,3.147403000000001,-1770.4998268501058,-1768.7293270232558,600.0
hs114.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,752,2.0955210000000006,-1769.201217418216,-1767.432016200798,600.0
hs114.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,1346,3.616271000000001,-1769.6819611468084,-1767.9122791856616,600.0
hs116.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,686456,600.0003340000002,97.4820485609727,97.64329806675408,600.0
hs116.bch,coconutbenchmark-library2,lsmear,both,complete,1,74,0.3593560000000001,97.55640558757204,97.6539619931596,600.0
hs116.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,74,0.3626190000000001,97.55640558757204,97.6539619931596,600.0
hs116.bch,coconutbenchmark-library2,roundrobin,both,complete,1,100,0.5413860000000001,97.5208600799105,97.6183809399904,600.0
hs116.bch,coconutbenchmark-library2,smearmax,both,complete,1,202,1.0279430000000005,97.50657422286879,97.60408079709164,600.0
hs116.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,332,1.4508690000000004,97.54931283587747,97.64686214871334,600.0
hs116.bch,coconutbenchmark-library2,smearsum,both,complete,1,92,0.4321430000000001,97.57427413338061,97.67184840751398,600.0
hs116.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,120,0.5488580000000002,97.52123914898021,97.61876038812917,600.0
hs116.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,78748,600.0117310000002,82.0601873932544,99.2426021856233,600.0
hs116.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,64,0.24388400000000007,97.51654414678116,97.61406069092793,600.0
hs116.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,64,0.248816,97.51654414678116,97.61406069092793,600.0
hs116.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,108,0.45057600000000014,97.54210042619692,97.6396425266231,600.0
hs116.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,234,1.0993490000000004,97.58061202892324,97.6676796995187,600.0
hs116.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,340,1.4461920000000006,97.49351958725674,97.59101310684399,600.0
hs116.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,144,0.6498760000000002,97.58011671760413,97.64738970596778,600.0
hs116.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,68,0.2513830000000001,97.51458516310909,97.61209974827219,600.0
hs117.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,138520,600.0201100000002,-117839.5562903793,47.227868856078835,600.0
hs117.bch,coconutbenchmark-library2,lsmear,both,complete,1,9160,59.49838300000001,32.31961826666645,32.35193788493311,600.0
hs117.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,9376,60.60235200000001,32.31884819934164,32.35116704754097,600.0
hs117.bch,coconutbenchmark-library2,roundrobin,both,complete,1,104656,509.42514800000015,32.31929919894948,32.35161849814842,600.0
hs117.bch,coconutbenchmark-library2,smearmax,both,complete,1,30382,187.52777100000003,32.32095440478849,32.35327535919327,600.0
hs117.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,66976,340.3429070000001,32.31955897904684,32.35187853802588,600.0
hs117.bch,coconutbenchmark-library2,smearsum,both,complete,1,16046,101.58621300000003,32.32018173754863,32.35250191928617,600.0
hs117.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,27324,146.63059700000005,32.31794545908539,32.350263404544464,600.0
hs117.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,188306,600.0060180000002,-274552.6284214491,47.22786885569295,600.0
hs117.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,16692,90.41125500000003,32.31866398404455,32.350982648028584,600.0
hs117.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,17158,92.34929100000004,32.31801171162934,32.35032972334096,600.0
hs117.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,138602,600.0005000000002,32.14191965126936,32.35159345390462,600.0
hs117.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,58360,297.5181330000001,32.31796071538134,32.350278676096714,600.0
hs117.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,175496,600.0021290000001,-144.85670602497532,35.71747039370789,600.0
hs117.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,35424,181.32857400000006,32.3173999387797,32.34971733871847,600.0
hs117.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,90176,388.05388100000016,32.31961807331553,32.35193769138884,600.0
hs118.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,375816,600.0034980000004,664.6507420080317,inf,600.0
hs118.bch,coconutbenchmark-library2,lsmear,both,timeout,0,618696,600.0001390000002,664.8204499355431,inf,600.0
hs118.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,620908,600.0001330000002,664.8204499355431,inf,600.0
hs118.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,825010,600.0008870000001,664.8204499355435,inf,600.0
hs118.bch,coconutbenchmark-library2,smearmax,both,timeout,0,603574,600.0032480000002,664.8204499355427,inf,600.0
hs118.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,501474,600.0001410000002,664.8183886672095,inf,600.0
