instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
disc2.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,438,10.035489000000002,inf,1.5483000183105469,10
disc2.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,836,10.002512000000005,1.5938615385847121,1.0711011198348561,10
discs.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,636,10.010617000000003,inf,-1108333333.3333335,10
discs.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,640,10.027727000000006,inf,-1108333333.3333335,10
discs.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,672,10.016167000000005,inf,-1108333333.3333335,10
discs.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,726,10.031107000000004,inf,-1180000000,10
discs.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,758,10.002903000000003,inf,-1180000000,10
discs.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,696,10.006369000000005,inf,-1121000000,10
discs.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,1354,10.001540000000004,inf,-1180000000,10
discs.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,1044,10.006481000000003,inf,-1180000000,10
dixchlng.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1958,6.9365450000000015,5.47293213027785e-08,-4.527067869722149e-08,10
dixchlng.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,2244,7.391658000000002,3.787998972320866e-08,-6.212001027679132e-08,10
dixchlng.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,2308,6.700841000000001,9.053706553852344e-08,-9.462934461476554e-09,10
dixchlng.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1808,4.848941000000002,5.076936370700707e-08,-4.923063629299292e-08,10
dixchlng.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,3048,9.023649000000002,4.0641365053202596e-08,-3.2418270086753425e-08,10
dixchlng.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,5752,10.001287000000003,710.1230887289651,-3007.957042703496,10
dixchlng.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,6386,10.000787000000004,1503.2296791393906,-4089.6752737190227,10
dixchlng.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1380,4.667322000000001,3.515184025023933e-08,-6.484815974976064e-08,10
dnieper.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,718,10.005701,inf,18043.9368063249,10
dnieper.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,722,10.014864000000003,inf,18043.9368063249,10
dnieper.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,202,10.008544000000006,inf,18126.413092813513,10
dnieper.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,434,10.002314000000002,inf,18717.24337776161,10
dnieper.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,610,10.017725000000002,inf,18716.343804347875,10
dnieper.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,254,10.046257000000002,inf,18033.84560264909,10
dnieper.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,444,10.023112000000003,inf,9983.88971695835,10
dnieper.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,282,10.042060000000003,inf,11113.559043885582,10
dualc1.bch,others,lsmear,xtaylor,timeout,856,10.008691000000002,6155.9224206336185,6085.252592165876,10
dualc1.bch,others,lsmear-box,xtaylor,timeout,864,10.018795000000003,6155.9224206336185,6087.121461696263,10
dualc1.bch,others,smearsumrel,xtaylor,timeout,582,10.003118,6155.993747205096,6101.348542570763,10
dualc1.bch,others,smearsum,xtaylor,timeout,446,10.005482000000002,6158.378991779823,5940.658811771531,10
dualc1.bch,others,smearmax,xtaylor,timeout,470,10.005413000000004,6156.353758736402,6032.773588362846,10
dualc1.bch,others,smearmaxrel,xtaylor,timeout,484,10.002507,6155.949194288385,5999.561038230496,10
dualc1.bch,others,largestfirst,xtaylor,timeout,1330,10.001564000000002,6162.7178848182175,-2848.7888486906386,10
dualc1.bch,others,roundrobin,xtaylor,timeout,1176,10.004385000000005,6156.500867448723,6059.4897943823635,10
dualc1__coconut.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1028,3.2835950000000005,6155.564771310212,6149.415355954258,10
dualc1__coconut.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1028,3.2286200000000007,6155.564771310212,6149.415355954258,10
dualc1__coconut.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,668,2.6358170000000007,6156.033603461009,6149.883719741269,10
dualc1__coconut.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,758,2.809923000000001,6156.875489654892,6150.724764890003,10
dualc1__coconut.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,694,2.6490170000000006,6155.518289729253,6149.368920808446,10
dualc1__coconut.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,724,2.587394000000001,6155.371080008659,6149.221858150509,10
dualc1__coconut.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,5500,10.000482000000003,6171.660256782196,-2770.984424620199,10
dualc1__coconut.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1748,4.341787000000002,6155.867595275786,6149.717877398389,10
dualc2.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,286,0.6509540000000003,3552.057716121794,3548.5092069148795,10
dualc2.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,286,0.6481340000000003,3552.057716121794,3548.5092069148795,10
dualc2.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,162,0.4629250000000001,3552.1584183492096,3548.6098085406693,10
dualc2.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,230,0.5685820000000003,3551.805985754056,3548.2577280260307,10
dualc2.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,242,0.6076850000000004,3552.663457565475,3549.114343222253,10
dualc2.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,196,0.5470350000000003,3552.835533367804,3549.286247120684,10
dualc2.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,6238,10.001552000000002,4386.425524495208,-27864.975574896034,10
dualc2.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,252,0.5869060000000003,3553.5141923640167,3549.964228135881,10
dualc5.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,6198,10.001951000000002,470.8955450495177,-6.0056796228971905,10
dualc5.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,6198,10.003197000000002,470.8955450495177,-6.0056796228971905,10
dualc5.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,5496,10.001471000000002,432.2206765715505,-334.49362893852185,10
dualc5.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,5812,10.000852000000004,446.4460378557751,-174.30229639505973,10
dualc5.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,5978,10.001616000000004,460.832267810174,-170.8553214282573,10
dualc5.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,5326,10.001400000000004,441.2181594943131,-323.54160777138225,10
dualc5.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,8726,10.002530000000005,460.82124741702177,-26942.462333751686,10
dualc5.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,5752,10.001905000000002,443.83883395576254,-276.0271718224239,10
dualc8.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,4882,10.002219000000004,18371.487718377728,11190.949659220303,10
dualc8.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,4938,10.004082000000004,18370.703211903416,11587.793729205718,10
dualc8.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,4234,10.005005000000004,18310.683784179193,7839.039872443664,10
dualc8.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,4280,10.002485000000004,18355.64343302148,7677.42750130069,10
dualc8.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,4334,10.004471000000002,18601.054714152957,8488.4895094626,10
dualc8.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,4248,10.000741000000005,18335.81483438365,8195.786647671914,10
dualc8.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,7468,10.002116000000003,19346.298125548026,-493972.14829615084,10
dualc8.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,4278,10.003073000000006,18348.39255067486,2242.4178457854723,10
eigencco.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,1130,10.001018000000004,4.002302987445028,0,10
eigencco.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,1234,10.007493000000002,3.0117698402321014,0,10
eigencco.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,978,10.027335000000003,3.9999999730126996,0,10
eigencco.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,1126,10.022490000000005,inf,0,10
eigencco.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,1142,10.003285000000004,inf,0,10
eigencco.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,1404,10.027279000000004,inf,0,10
eigencco.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,1750,10.002927000000003,inf,0,10
eigencco.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,1066,10.010112000000001,3.6626375921273238,0,10
eigmaxc.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,298,1.8276970000000003,-10.746194195856656,-10.756951147003658,10
eigmaxc.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,298,1.8030240000000004,-10.746194195856656,-10.756951147003658,10
eigmaxc.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,298,1.7494950000000005,-10.746194195856656,-10.756951147003658,10
eigmaxc.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,296,1.7760240000000003,-10.746194195403177,-10.756951146549726,10
eigmaxc.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,116,1.7592660000000007,0,0,10
eigmaxc.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,36,0.5882220000000001,0,0,10
eigmaxc.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,1050,10.016066000000006,inf,-10.747747875733552,10
eigmaxc.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,68,0.8461500000000003,-10.746194197993226,-10.756951149142367,10
eigminc.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,6,0.21206900000000006,-1,-1,10
eigminc.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,6,0.21133500000000005,-1,-1,10
eigminc.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,6,0.21139400000000003,-1,-1,10
eigminc.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,8,0.24608400000000002,-1,-1,10
eigminc.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,10,0.3617400000000001,-1,-1,10
eigminc.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,10,0.2542430000000001,-1,-1,10
eigminc.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,110,1.0836080000000001,-1,-1,10
eigminc.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,6,0.17796700000000004,-1,-1,10
ex14_1_1.bch,easy,lsmear,xtaylor,complete,26,0.020305,1.0013678775067092e-09,-9.899863212249327e-08,10
ex14_1_1.bch,easy,lsmear-box,xtaylor,complete,26,0.020324000000000005,1.0013678775067092e-09,-9.899863212249327e-08,10
ex14_1_1.bch,easy,smearsumrel,xtaylor,complete,26,0.019018000000000004,1.0013678775067092e-09,-9.899863212249327e-08,10
ex14_1_1.bch,easy,smearsum,xtaylor,complete,26,0.019964000000000006,1.0000462680181954e-09,-9.899995373198179e-08,10
ex14_1_1.bch,easy,smearmax,xtaylor,complete,26,0.020206000000000005,5.9582546896308486e-08,-4.04174531036915e-08,10
ex14_1_1.bch,easy,smearmaxrel,xtaylor,complete,26,0.018371000000000005,1.0013678775067092e-09,-9.899863212249327e-08,10
ex14_1_1.bch,easy,largestfirst,xtaylor,complete,36,0.020555000000000007,1.0003873285313603e-09,-9.899961267146862e-08,10
ex14_1_1.bch,easy,roundrobin,xtaylor,complete,28,0.01677200000000001,1.9756008338045646e-09,-9.802439916619542e-08,10
ex14_1_2.bch,easy,lsmear,xtaylor,complete,124,0.3150630000000001,2.8306749340345494e-09,-9.716932506596543e-08,10
ex14_1_2.bch,easy,lsmear-box,xtaylor,complete,124,0.3139190000000001,2.8306749340345494e-09,-9.716932506596543e-08,10
ex14_1_2.bch,easy,smearsumrel,xtaylor,complete,124,0.30006000000000005,2.8306749340345494e-09,-9.716932506596543e-08,10
ex14_1_2.bch,easy,smearsum,xtaylor,complete,130,0.3146540000000001,3.577836493219577e-09,-1.798743279976928e-11,10
ex14_1_2.bch,easy,smearmax,xtaylor,complete,156,0.34532300000000005,2.123619841087887e-08,-7.876380158912111e-08,10
ex14_1_2.bch,easy,smearmaxrel,xtaylor,complete,230,0.45941300000000007,9.8295379568486e-08,-1.7046204315139987e-09,10
ex14_1_2.bch,easy,largestfirst,xtaylor,complete,462,0.7031670000000002,5.391441499816947e-09,-3.065150418327431e-10,10
ex14_1_2.bch,easy,roundrobin,xtaylor,complete,236,0.4367860000000001,2.7134146956623033e-08,-7.286585304337695e-08,10
ex14_1_3.bch,easy,lsmear,xtaylor,complete,16,0.008658000000000002,2.693760889696528e-09,-2.033763425048184e-09,10
ex14_1_3.bch,easy,lsmear-box,xtaylor,complete,16,0.008504000000000003,2.693760889696528e-09,-2.033763425048184e-09,10
ex14_1_3.bch,easy,smearsumrel,xtaylor,complete,16,0.0073320000000000034,2.693760889696528e-09,-2.033763425048184e-09,10
ex14_1_3.bch,easy,smearsum,xtaylor,complete,16,0.006716000000000001,5.77320307445367e-09,-3.921983091988005e-09,10
ex14_1_3.bch,easy,smearmax,xtaylor,complete,16,0.006858000000000001,6.161538712405601e-08,-3.838461287594398e-08,10
ex14_1_3.bch,easy,smearmaxrel,xtaylor,complete,16,0.007517000000000004,2.693760889696528e-09,-2.033763425048184e-09,10
ex14_1_3.bch,easy,largestfirst,xtaylor,complete,16,0.007021000000000002,1.8676564687153396e-09,-2.663013985163986e-09,10
ex14_1_3.bch,easy,roundrobin,xtaylor,complete,14,0.005012,9.137020851122252e-08,-8.629791488777477e-09,10
ex14_1_4.bch,easy,lsmear,xtaylor,complete,16,0.015328000000000005,1.17935841648098e-09,-9.8820641583519e-08,10
ex14_1_4.bch,easy,lsmear-box,xtaylor,complete,16,0.015182000000000005,1.17935841648098e-09,-9.8820641583519e-08,10
ex14_1_4.bch,easy,smearsumrel,xtaylor,complete,16,0.014295000000000004,1.17935841648098e-09,-9.8820641583519e-08,10
ex14_1_4.bch,easy,smearsum,xtaylor,complete,14,0.012332000000000003,3.0180504206889225e-09,-9.698194957931106e-08,10
ex14_1_4.bch,easy,smearmax,xtaylor,complete,14,0.012317000000000003,3.0180504206889225e-09,-9.698194957931106e-08,10
ex14_1_4.bch,easy,smearmaxrel,xtaylor,complete,14,0.012355000000000005,3.0182878913494627e-09,-9.698171210865052e-08,10
ex14_1_4.bch,easy,largestfirst,xtaylor,complete,14,0.011567000000000004,1.000742988477299e-09,-9.899925701152268e-08,10
ex14_1_4.bch,easy,roundrobin,xtaylor,complete,18,0.014133000000000007,1.0254469773318675e-09,-9.897455302266811e-08,10
ex14_1_5.bch,easy,lsmear,xtaylor,complete,12,0.03741700000000001,6.029458488043815e-09,-9.397054151195617e-08,10
ex14_1_5.bch,easy,lsmear-box,xtaylor,complete,12,0.03792,6.029458488043815e-09,-9.397054151195617e-08,10
ex14_1_5.bch,easy,smearsumrel,xtaylor,complete,12,0.03624000000000001,6.029458488043815e-09,-9.397054151195617e-08,10
ex14_1_5.bch,easy,smearsum,xtaylor,complete,16,0.041093000000000005,3.270499049357056e-08,-6.729500950642942e-08,10
ex14_1_5.bch,easy,smearmax,xtaylor,complete,16,0.04097900000000001,3.270499049357056e-08,-6.729500950642942e-08,10
ex14_1_5.bch,easy,smearmaxrel,xtaylor,complete,16,0.04135600000000001,3.270499049357056e-08,-6.729500950642942e-08,10
ex14_1_5.bch,easy,largestfirst,xtaylor,complete,8,0.023036000000000004,6.023609167016275e-09,-9.397639083298371e-08,10
ex14_1_5.bch,easy,roundrobin,xtaylor,complete,8,0.02006200000000001,5.165924132910504e-09,-9.483407586708948e-08,10
ex14_1_6.bch,others,lsmear,xtaylor,complete,90,0.18841200000000005,1.0000001438164565e-09,-9.899999985618352e-08,10
ex14_1_6.bch,others,lsmear-box,xtaylor,complete,90,0.18821400000000008,1.0000001438164565e-09,-9.899999985618352e-08,10
ex14_1_6.bch,others,smearsumrel,xtaylor,complete,90,0.18432400000000004,1.0000001438164565e-09,-9.899999985618352e-08,10
ex14_1_6.bch,others,smearsum,xtaylor,complete,50,0.10267100000000003,2.2771790133180227e-08,-7.722820986681975e-08,10
ex14_1_6.bch,others,smearmax,xtaylor,complete,42,0.08591600000000002,7.13767261839056e-08,-2.8623273816094393e-08,10
ex14_1_6.bch,others,smearmaxrel,xtaylor,complete,40,0.09222900000000003,6.66778342983161e-08,-3.332216570168389e-08,10
ex14_1_6.bch,others,largestfirst,xtaylor,timeout,9658,10.000162000000005,0.0008574410384942577,-7.420208378263231e-15,10
ex14_1_6.bch,others,roundrobin,xtaylor,complete,34,0.05704000000000001,8.167293982800836e-08,-1.8327060171991633e-08,10
ex14_1_7.bch,medium,lsmear,xtaylor,timeout,2364,10.007448000000002,2.069702255113693,-3.051300895088149,10
ex14_1_7.bch,medium,lsmear-box,xtaylor,timeout,2380,10.007936000000006,1.9699569932982115,-3.051300895088149,10
ex14_1_7.bch,medium,smearsumrel,xtaylor,timeout,2480,10.000295000000005,1.574979469779933,-2.921135175967509,10
ex14_1_7.bch,medium,smearsum,xtaylor,timeout,2828,10.000148000000005,3.0375563305195215,-10.224877161970065,10
ex14_1_7.bch,medium,smearmax,xtaylor,timeout,3182,10.000968000000004,4.10529712221372,-15.07920370385475,10
ex14_1_7.bch,medium,smearmaxrel,xtaylor,timeout,2702,10.003924000000003,4.1280516049011675,-8.870864419977147,10
ex14_1_7.bch,medium,largestfirst,xtaylor,timeout,3758,10.005211000000005,7.04274948504964,-7.5253867355843385,10
ex14_1_7.bch,medium,roundrobin,xtaylor,timeout,2778,10.007647000000002,1.418281268446897,-1.3889229505493437,10
ex14_1_8.bch,easy,lsmear,xtaylor,complete,12,0.009278000000000002,2.732541304339975e-09,-9.726745869566001e-08,10
ex14_1_8.bch,easy,lsmear-box,xtaylor,complete,12,0.009263,2.732541304339975e-09,-9.726745869566001e-08,10
ex14_1_8.bch,easy,smearsumrel,xtaylor,complete,12,0.008508000000000003,2.732541304339975e-09,-9.726745869566001e-08,10
ex14_1_8.bch,easy,smearsum,xtaylor,complete,12,0.007775000000000002,6.63925376898078e-08,-3.360746231019219e-08,10
ex14_1_8.bch,easy,smearmax,xtaylor,complete,12,0.007768000000000004,6.63925376898078e-08,-3.360746231019219e-08,10
ex14_1_8.bch,easy,smearmaxrel,xtaylor,complete,12,0.007824000000000001,6.63925376898078e-08,-3.360746231019219e-08,10
ex14_1_8.bch,easy,largestfirst,xtaylor,complete,28,0.014832000000000001,1.0034781894319167e-09,-9.899652181056807e-08,10
ex14_1_8.bch,easy,roundrobin,xtaylor,complete,24,0.010821000000000006,1.0000746897276258e-09,-9.899992531027236e-08,10
ex14_1_9.bch,easy,lsmear,xtaylor,complete,16,0.008282000000000001,1.0277716455675545e-09,-9.897222835443243e-08,10
