instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
ex9_1_5.bch,easy,smearmaxrel,affine,complete,2,0.007921000000000001,-1.000000009,-1.0000000100000208,60.0
ex9_1_5.bch,easy,largestfirst,affine,complete,20,0.07902700000000001,-0.9991094363711771,-1.0000000100000208,60.0
ex9_1_5.bch,easy,roundrobin,affine,complete,12,0.05253400000000002,-0.9997574435824791,-1.0000000100000208,60.0
ex9_2_6.bch,easy,lsmear,affine,complete,8,0.02459,-1.0000000177537944,-1.0010010187725669,60.0
ex9_2_6.bch,easy,lsmear-box,affine,complete,8,0.024466,-1.0000000177537944,-1.0010010187725669,60.0
ex9_2_6.bch,easy,smearsumrel,affine,complete,4,0.016711000000000004,-1.0000000179999993,-1.001001019019018,60.0
ex9_2_6.bch,easy,smearsum,affine,complete,8,0.050545000000000014,-1.0000000107921532,-1.001001011803957,60.0
ex9_2_6.bch,easy,smearmax,affine,complete,8,0.05011000000000002,-1.0000000107921532,-1.001001011803957,60.0
ex9_2_6.bch,easy,smearmaxrel,affine,complete,4,0.024531000000000004,-1.0000000179999993,-1.001001019019018,60.0
ex9_2_6.bch,easy,largestfirst,affine,complete,8,0.025686,-1.0000000177537944,-1.0010010187725669,60.0
ex9_2_6.bch,easy,roundrobin,affine,complete,8,0.023150000000000007,-1.0000000175023884,-1.001001018520909,60.0
exinfinity2.bch,easy,lsmear,affine,complete,10,0.0030100000000000014,0,0,60.0
exinfinity2.bch,easy,lsmear-box,affine,complete,10,0.0026460000000000008,0,0,60.0
exinfinity2.bch,easy,smearsumrel,affine,complete,10,0.00264,0,0,60.0
exinfinity2.bch,easy,smearsum,affine,complete,10,0.0027890000000000002,0,0,60.0
exinfinity2.bch,easy,smearmax,affine,complete,10,0.0024200000000000007,0,0,60.0
exinfinity2.bch,easy,smearmaxrel,affine,complete,10,0.0024190000000000006,0,0,60.0
exinfinity2.bch,easy,largestfirst,affine,complete,34,0.006520000000000002,1.4221159281723793e-08,0,60.0
exinfinity2.bch,easy,roundrobin,affine,complete,8,0.002369000000000001,0,0,60.0
himmel11.bch,easy,lsmear,affine,complete,20,0.04447,-30665.291949431943,-30665.538912104363,60.0
himmel11.bch,easy,lsmear-box,affine,complete,20,0.045541000000000005,-30665.291949431943,-30665.538912104363,60.0
himmel11.bch,easy,smearsumrel,affine,complete,62,0.11948100000000005,-30657.246164778586,-30687.93409887746,60.0
himmel11.bch,easy,smearsum,affine,complete,38,0.08093100000000003,-30639.08515983492,-30669.75491474967,60.0
himmel11.bch,easy,smearmax,affine,complete,38,0.08099200000000002,-30639.08515983492,-30669.75491474967,60.0
himmel11.bch,easy,smearmaxrel,affine,complete,54,0.10633900000000004,-30661.13615923668,-30691.827987223904,60.0
himmel11.bch,easy,largestfirst,affine,complete,1256,1.4116460000000004,-30664.43365466887,-30695.128783452317,60.0
himmel11.bch,easy,roundrobin,affine,complete,86,0.15185000000000004,-30643.53990111357,-30674.214115228795,60.0
hs056.bch,coconutbenchmark-library2,lsmear,affine,complete,1112,2.2637780000000003,-3.45478421195798,-3.458242454412392,60.0
hs056.bch,coconutbenchmark-library2,lsmear-box,affine,complete,1592,2.944699000000001,-3.455913787082198,-3.45937316024244,60.0
hs056.bch,coconutbenchmark-library2,smearsumrel,affine,complete,528,0.9689140000000003,-3.4541912760740003,-3.457648924998999,60.0
hs056.bch,coconutbenchmark-library2,smearsum,affine,complete,962,2.229509000000001,-3.455930646730518,-3.4593900367672847,60.0
hs056.bch,coconutbenchmark-library2,smearmax,affine,complete,1074,2.2606130000000006,-3.4549711118038964,-3.4584295413452413,60.0
hs056.bch,coconutbenchmark-library2,smearmaxrel,affine,complete,974,2.128927000000001,-3.4552183134630323,-3.4586769904534855,60.0
hs056.bch,coconutbenchmark-library2,largestfirst,affine,complete,1438,1.2525300000000004,-3.453878689709639,-3.457336025735374,60.0
hs056.bch,coconutbenchmark-library2,roundrobin,affine,complete,1048,1.8812820000000003,-3.4551100495636,-3.4585686181817814,60.0
hs071.bch,easy,lsmear,affine,complete,184,0.15803600000000007,17.014310517262217,16.997313204058162,60.0
hs071.bch,easy,lsmear-box,affine,complete,104,0.08641400000000002,17.016413146117443,16.99941373238506,60.0
hs071.bch,easy,smearsumrel,affine,complete,122,0.09898100000000003,17.026009126918503,17.009000126791715,60.0
hs071.bch,easy,smearsum,affine,complete,108,0.07440600000000003,17.022359456788944,17.005354102686262,60.0
hs071.bch,easy,smearmax,affine,complete,242,0.20109200000000005,17.022844629987212,17.00583879119602,60.0
hs071.bch,easy,smearmaxrel,affine,complete,190,0.13264700000000004,17.018373208139955,17.001371836303655,60.0
hs071.bch,easy,largestfirst,affine,complete,21246,21.94471800000001,17.015001350794243,16.9980033474468,60.0
hs071.bch,easy,roundrobin,affine,complete,230,0.18083800000000005,17.027991386285954,17.01098040588008,60.0
hs098.bch,coconutbenchmark-library2,lsmear,affine,complete,16,0.022805000000000006,3.135809379541367,3.1341067893853434,60.0
hs098.bch,coconutbenchmark-library2,lsmear-box,affine,complete,16,0.021878,3.135809379541367,3.1341067893853434,60.0
hs098.bch,coconutbenchmark-library2,smearsumrel,affine,complete,18,0.03199600000000001,3.136665561594815,3.13353202956525,60.0
hs098.bch,coconutbenchmark-library2,smearsum,affine,complete,12,0.017187000000000008,3.1358091230584813,3.1326764466118697,60.0
hs098.bch,coconutbenchmark-library2,smearmax,affine,complete,12,0.017026000000000003,3.1358091230584813,3.1326764466118697,60.0
hs098.bch,coconutbenchmark-library2,smearmaxrel,affine,complete,12,0.017347000000000008,3.1358091230584813,3.1326764466118697,60.0
hs098.bch,coconutbenchmark-library2,largestfirst,affine,complete,10,0.014251,3.135809123058482,3.1326764466118706,60.0
hs098.bch,coconutbenchmark-library2,roundrobin,affine,complete,8,0.008584000000000003,3.1358091230584857,3.132676446611874,60.0
polak1.bch,coconutbenchmark-library2,lsmear,affine,complete,4418,0.9549400000000001,2.718281829459046,2.715566263195851,60.0
polak1.bch,coconutbenchmark-library2,lsmear-box,affine,complete,4418,0.9510360000000002,2.718281829459046,2.715566263195851,60.0
polak1.bch,coconutbenchmark-library2,smearsumrel,affine,complete,4418,0.9573630000000002,2.718281829459046,2.715566263195851,60.0
polak1.bch,coconutbenchmark-library2,smearsum,affine,complete,4420,0.9559680000000003,2.7182818294591122,2.715566263195917,60.0
polak1.bch,coconutbenchmark-library2,smearmax,affine,complete,4420,0.9532650000000003,2.7182818294591122,2.715566263195917,60.0
polak1.bch,coconutbenchmark-library2,smearmaxrel,affine,complete,4418,0.9562210000000002,2.718281829459046,2.715566263195851,60.0
polak1.bch,coconutbenchmark-library2,largestfirst,affine,complete,4412,0.7147170000000003,2.718281829459046,2.715566263195851,60.0
polak1.bch,coconutbenchmark-library2,roundrobin,affine,complete,10,0.0007959999999999998,1.7976931348623157e+308,1.7958972376246913e+308,60.0
rosenbrock.bch,easy,lsmear,affine,complete,38,0.011429000000000002,1.8566612660178745e-08,0,60.0
rosenbrock.bch,easy,lsmear-box,affine,complete,38,0.011509000000000004,1.8566612660178745e-08,0,60.0
rosenbrock.bch,easy,smearsumrel,affine,complete,38,0.009570000000000004,1.8566612660178745e-08,0,60.0
rosenbrock.bch,easy,smearsum,affine,complete,38,0.009242000000000002,1.8566612660178745e-08,0,60.0
rosenbrock.bch,easy,smearmax,affine,complete,38,0.009877000000000002,1.8566612660178745e-08,0,60.0
rosenbrock.bch,easy,smearmaxrel,affine,complete,38,0.009546,1.8566612660178745e-08,0,60.0
rosenbrock.bch,easy,largestfirst,affine,complete,30,0.007436000000000002,4.661317119538978e-08,0,60.0
rosenbrock.bch,easy,roundrobin,affine,complete,34,0.007603000000000002,7.283846610923689e-08,0,60.0
schaffer.bch,easy,lsmear,affine,complete,74,0.019029000000000008,3.885780586188048e-16,0,60.0
schaffer.bch,easy,lsmear-box,affine,complete,74,0.018612000000000004,3.885780586188048e-16,0,60.0
schaffer.bch,easy,smearsumrel,affine,complete,74,0.018578000000000004,3.885780586188048e-16,0,60.0
schaffer.bch,easy,smearsum,affine,complete,74,0.019336000000000006,3.885780586188048e-16,0,60.0
schaffer.bch,easy,smearmax,affine,complete,74,0.018401000000000008,3.885780586188048e-16,0,60.0
schaffer.bch,easy,smearmaxrel,affine,complete,74,0.018701000000000006,3.885780586188048e-16,0,60.0
schaffer.bch,easy,largestfirst,affine,complete,178,0.036317000000000016,3.885780586188048e-16,0,60.0
schaffer.bch,easy,roundrobin,affine,complete,6,0.0016650000000000002,5.551115123125783e-17,0,60.0
synthes1.bch,coconutbenchmark-library2,lsmear,affine,complete,20,0.029640000000000014,0.7592870561583727,0.7585285276307421,60.0
synthes1.bch,coconutbenchmark-library2,lsmear-box,affine,complete,20,0.029794000000000008,0.7592870561583727,0.7585285276307421,60.0
synthes1.bch,coconutbenchmark-library2,smearsumrel,affine,complete,18,0.029022000000000006,0.759645921613803,0.7588870345792238,60.0
synthes1.bch,coconutbenchmark-library2,smearsum,affine,complete,18,0.03280700000000001,0.7598869934357921,0.759127865570222,60.0
synthes1.bch,coconutbenchmark-library2,smearmax,affine,complete,22,0.03369600000000002,0.759308244541474,0.7585496948466275,60.0
synthes1.bch,coconutbenchmark-library2,smearmaxrel,affine,complete,32,0.048756000000000015,0.7599099760857086,0.7591508252604483,60.0
synthes1.bch,coconutbenchmark-library2,largestfirst,affine,complete,436,0.32610400000000006,0.7599900782378235,0.7592308473904331,60.0
synthes1.bch,coconutbenchmark-library2,roundrobin,affine,complete,30,0.04321300000000001,0.7599369073218032,0.7591777295922111,60.0
wall.bch,easy,lsmear,affine,infeasible,0,1.000000000001e-06,inf,-inf,60.0
wall.bch,easy,lsmear-box,affine,infeasible,0,2.0000000000002655e-06,inf,-inf,60.0
wall.bch,easy,smearsumrel,affine,infeasible,0,2.0000000000002655e-06,inf,-inf,60.0
wall.bch,easy,smearsum,affine,infeasible,0,1.000000000001e-06,inf,-inf,60.0
wall.bch,easy,smearmax,affine,infeasible,0,2.0000000000002655e-06,inf,-inf,60.0
wall.bch,easy,smearmaxrel,affine,infeasible,0,2.0000000000002655e-06,inf,-inf,60.0
wall.bch,easy,largestfirst,affine,infeasible,0,9.999999999992654e-07,inf,-inf,60.0
wall.bch,easy,roundrobin,affine,infeasible,0,9.999999999992654e-07,inf,-inf,60.0
